"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.SpecifiedSubstance.SpecifiedSubstanceGroup","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.SpecifiedSubstanceGroup","","","",1,1,"","","","CodeableConcept {[]} {[]}
","9.7.2.4.3","9.7.2.4.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.SpecifiedSubstanceGroup",1,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.SpecifiedSubstance.ConfidentialityIndicator","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.ConfidentialityIndicator","","","",0,1,"","","","CodeableConcept {[]} {[]}
","9.7.2.4.4","9.7.2.4.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.ConfidentialityIndicator",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength","","","",0,*,"","","","BackboneElement {[]} {[]}
","9.7.2.5","9.7.2.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength",0,*,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.Strength-Presentation","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.Strength_Presentation","","","",1,1,"","","","Ratio {[]} {[]}
","9.7.2.5.2","9.7.2.5.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.Strength_Presentation",1,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.Strength-Concentration","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.Strength_Concentration","","","",0,1,"","","","Ratio {[]} {[]}
","9.7.2.5.3","9.7.2.5.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.Strength_Concentration",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.MeasurementPoint","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.MeasurementPoint","","","",0,1,"","","","string {[]} {[]}
","9.7.2.5.4","9.7.2.5.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.MeasurementPoint",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.Country","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.Country","","","",0,*,"","","","CodeableConcept {[]} {[]}
","9.7.2.5.5","9.7.2.5.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.Country",0,*,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.ReferenceStrength","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.ReferenceStrength","","","",0,*,"","","","BackboneElement {[]} {[]}
","9.7.2.6","9.7.2.6","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.ReferenceStrength",0,*,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.ReferenceStrength.ReferenceSubstance","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.ReferenceStrength.ReferenceSubstance","","","",0,1,"","","","CodeableConcept {[]} {[]}
","9.7.2.6.2","9.7.2.6.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.ReferenceStrength.ReferenceSubstance",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.ReferenceStrength.ReferenceSpecifiedSubstance","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.ReferenceStrength.ReferenceSpecifiedSubstance","","","",0,1,"","","","CodeableConcept {[]} {[]}
","9.7.2.6.3","9.7.2.6.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.ReferenceStrength.ReferenceSpecifiedSubstance",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.ReferenceStrength.ReferenceStrength","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.ReferenceStrength.ReferenceStrength","","","",1,1,"","","","Ratio {[]} {[]}
","9.7.2.6.4","9.7.2.6.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.ReferenceStrength.ReferenceStrength",1,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.ReferenceStrength.ReferenceStrengthMeasurementPoint","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.ReferenceStrength.ReferenceStrengthMeasurementPoint","","","",0,1,"","","","string {[]} {[]}
","9.7.2.6.5","9.7.2.6.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.ReferenceStrength.ReferenceStrengthMeasurementPoint",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.ReferenceStrength.ReferenceStrengthCountry","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.ReferenceStrength.ReferenceStrengthCountry","","","",0,*,"","","","CodeableConcept {[]} {[]}
","9.7.2.6.6","9.7.2.6.6","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.SpecifiedSubstance.Strength.ReferenceStrength.ReferenceStrengthCountry",0,*,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.Substance","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance","","","",0,1,"","","","BackboneElement {[]} {[]}
","9.7.2.3","9.7.2.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.Substance.Substance","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Substance","","","",1,1,"","","","CodeableConcept {[]} {[]}
","9.7.2.3.2","9.7.2.3.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Substance",1,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.Substance.Strength","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength","","","",1,*,"","","","BackboneElement {[]} {[]}
","9.7.2.5","9.7.2.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength",1,*,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.Substance.Strength.Strength-Presentation","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.Strength_Presentation","","","",1,1,"","","","Ratio {[]} {[]}
","9.7.2.5.2","9.7.2.5.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.Strength_Presentation",1,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.Substance.Strength.Strength-Concentration","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.Strength_Concentration","","","",0,1,"","","","Ratio {[]} {[]}
","9.7.2.5.3","9.7.2.5.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.Strength_Concentration",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.Substance.Strength.MeasurementPoint","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.MeasurementPoint","","","",0,1,"","","","string {[]} {[]}
","9.7.2.5.4","9.7.2.5.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.MeasurementPoint",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.Substance.Strength.Country","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.Country","","","",0,*,"","","","CodeableConcept {[]} {[]}
","9.7.2.5.5","9.7.2.5.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.Country",0,*,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.Substance.Strength.ReferenceStrength","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.ReferenceStrength","","","",0,*,"","","","BackboneElement {[]} {[]}
","9.7.2.6","9.7.2.6","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.ReferenceStrength",0,*,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.Substance.Strength.ReferenceStrength.ReferenceSubstance","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.ReferenceStrength.ReferenceSubstance","","","",0,1,"","","","CodeableConcept {[]} {[]}
","9.7.2.6.2","9.7.2.6.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.ReferenceStrength.ReferenceSubstance",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.Substance.Strength.ReferenceStrength.ReferenceSpecifiedSubstance","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.ReferenceStrength.ReferenceSpecifiedSubstance","","","",0,1,"","","","CodeableConcept {[]} {[]}
","9.7.2.6.3","9.7.2.6.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.ReferenceStrength.ReferenceSpecifiedSubstance",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.Substance.Strength.ReferenceStrength.ReferenceStrength","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.ReferenceStrength.ReferenceStrength","","","",1,1,"","","","Ratio {[]} {[]}
","9.7.2.6.4","9.7.2.6.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.ReferenceStrength.ReferenceStrength",1,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.Substance.Strength.ReferenceStrength.ReferenceStrengthMeasurementPoint","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.ReferenceStrength.ReferenceStrengthMeasurementPoint","","","",0,1,"","","","string {[]} {[]}
","9.7.2.6.5","9.7.2.6.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.ReferenceStrength.ReferenceStrengthMeasurementPoint",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Ingredient.Substance.Strength.ReferenceStrength.ReferenceStrengthCountry","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.ReferenceStrength.ReferenceStrengthCountry","","","",0,*,"","","","CodeableConcept {[]} {[]}
","9.7.2.6.6","9.7.2.6.6","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Ingredient.Substance.Strength.ReferenceStrength.ReferenceStrengthCountry",0,*,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation","","","",0,*,"","","","BackboneElement {[]} {[]}
","9.5.2.2","9.5.2.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation",0,*,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.Identifier","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Identifier","","","",1,1,"","","","Identifier {[]} {[]}
","9.4.2.2.2","9.4.2.2.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Identifier",1,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.Name","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Name","","","",1,1,"","","","string {[]} {[]}
","9.4.2.2.3","9.4.2.2.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Name",1,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.Address","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Address","","","",1,1,"","","","Address {[]} {[]}
","9.4.2.2.4","9.4.2.2.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Address",1,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.ConfidentialityIndicator","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.ConfidentialityIndicator","","","",0,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.2.5","9.4.2.2.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.ConfidentialityIndicator",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.GeographicCoordinates","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.GeographicCoordinates","","","",0,1,"","","","string {[]} {[]}
","9.4.2.2.6","9.4.2.2.6","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.GeographicCoordinates",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.Contact","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Contact","","","",1,*,"","","","BackboneElement {[]} {[]}
","9.4.2.4","9.4.2.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Contact",1,*,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.Contact.Name","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Contact.Name","","","",0,1,"","","","HumanName {[]} {[]}
","9.4.2.4.2","9.4.2.4.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Contact.Name",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.Contact.Telecom","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Contact.Telecom","","","",1,*,"","","","ContactPoint {[]} {[]}
","9.4.2.4.3","9.4.2.4.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Contact.Telecom",1,*,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.Contact.Role","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Contact.Role","","","",1,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.4.4","9.4.2.4.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Contact.Role",1,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.Contact.ConfidentialityIndicator","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Contact.ConfidentialityIndicator","","","",0,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.4.5","9.4.2.4.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Contact.ConfidentialityIndicator",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.OtherLocations","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.OtherLocations","","","",0,*,"","","","BackboneElement {[]} {[]}
","9.4.2.3","9.4.2.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.OtherLocations",0,*,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.OtherLocations.LocationName","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.OtherLocations.LocationName","","","",0,1,"","","","string {[]} {[]}
","9.4.2.3.2","9.4.2.3.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.OtherLocations.LocationName",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.OtherLocations.LocationAddress","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.OtherLocations.LocationAddress","","","",1,1,"","","","Address {[]} {[]}
","9.4.2.3.3","9.4.2.3.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.OtherLocations.LocationAddress",1,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.OtherLocations.LocationRole","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.OtherLocations.LocationRole","","","",1,1,"","","","CodeableConcept {[]} {[]}
","9.4.2.3.4","9.4.2.3.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.OtherLocations.LocationRole",1,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.OtherLocations.Identifier","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.OtherLocations.Identifier","","","",0,1,"","","","Identifier {[]} {[]}
","9.4.2.3.5","9.4.2.3.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.OtherLocations.Identifier",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.OtherLocations.GeographicCoordinates","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.OtherLocations.GeographicCoordinates","","","",0,1,"","","","string {[]} {[]}
","9.4.2.3.6","9.4.2.3.6","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.OtherLocations.GeographicCoordinates",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation","","","",1,*,"","","","BackboneElement {[]} {[]}
","9.5.2.3","9.5.2.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation",1,*,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.OperationType","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.OperationType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","9.5.2.3.2","9.5.2.3.2","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.OperationType",1,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.ManufacturingAuthorisationReferenceNumber","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.ManufacturingAuthorisationReferenceNumber","","","",0,1,"","","","Identifier {[]} {[]}
","9.5.2.3.3","9.5.2.3.3","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.ManufacturingAuthorisationReferenceNumber",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.EffectiveDate","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.EffectiveDate","","","",0,1,"","","","date {[]} {[]}
","9.5.2.3.4","9.5.2.3.4","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.EffectiveDate",0,1,"",""
"MedicinalProduct.PackagedMedicinalProduct.PackageItem-Container.ManufacturedItem.Manufacturer-Establishment-Organisation.Manufacturing-BusinessOperation.ConfidentialityIndicator","MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.ConfidentialityIndicator","","","",0,1,"","","","CodeableConcept {[]} {[]}
","9.5.2.3.5","9.5.2.3.5","","","","","","","","","",,,,,"",,,,"MedicinalProduct.PackagedMedicinalProduct.PackageItem_Container.ManufacturedItem.Manufacturer-Establishment_Organisation.Manufacturing-BusinessOperation.ConfidentialityIndicator",0,1,"",""
